Date,User,Message
2020-06-10 09:02:47,"장광수","ㅋㅋㅋ 눈풀릴맛이엇다"
2020-06-10 09:23:12,"승호먹호","귀여운 광수"
2020-06-10 09:23:18,"승호먹호","사진"
2020-06-10 19:58:06,"승호먹호","사진 2장"
2020-06-10 19:59:49,"김세현 현중","뭐꼬"
2020-06-10 19:59:53,"김세현 현중","거기 나랑 용현이랑 간다고 안했나?"
2020-06-10 20:04:05,"김용현 9팀","정안정...."
2020-06-10 20:04:08,"김용현 9팀","이모티콘"
2020-06-10 20:13:20,"승호먹호","ㅋㅋㅋㅋ 일산지였음 갓는데 여기 호계다"
2020-06-10 20:13:33,"승호먹호","좋라 머러"
2020-06-10 20:14:25,"김세현 현중","아하?"
2020-06-10 20:14:37,"김세현 현중","엄청 멀리 다니네 ㄷㄷ"
2020-06-11 17:18:31,"승호먹호","광수는 낼 가나.!?"
2020-06-11 17:43:09,"장광수","오늘 간닷"
2020-06-11 17:43:24,"장광수","낼아침 뱅기"
2020-06-12 08:33:54,"김세현 현중","명돈골계곡펜션 경기 가평군 북면 논남기길 19-36
펜션 · ★펜션 앞 넓은 계곡, 초대형 수영장"
2020-06-12 08:34:01,"김세현 현중","여기가 계곡 코앞이긴 한데"
2020-06-12 08:34:09,"김세현 현중","가격대비 시설이 좀 오래됬네"
2020-06-12 08:41:56,"김세현 현중","산과들에캠프 경기 가평군 청평면 모꼬지로 19
펜션 · 가성비 좋은 단체펜션. 계곡 1분거리"
2020-06-12 08:47:44,"황병준 현중","잘하고잇군"
2020-06-12 09:33:57,"김세현 현중","명돈골로 할까 43만원이네"
2020-06-12 09:34:31,"장광수","좋군"
2020-06-12 09:34:39,"장광수","제주도도 비가 안와서 더 좋군"
2020-06-12 09:35:39,"김세현 현중","좋군"
2020-06-12 09:35:44,"김정식","헐"
2020-06-12 09:35:45,"김정식","제주도가"
2020-06-12 09:36:02,"장광수","이모티콘"
2020-06-12 09:36:11,"김정식","개부럽"
2020-06-12 09:36:41,"장광수","명돈골도 좋아 빈다"
2020-06-12 09:37:30,"김정식","아맞다 나 엠티날 기사시험임ㅠㅠ"
2020-06-12 09:37:44,"김정식","저녁에 도착할수있을듯.."
2020-06-12 09:37:44,"장광수","ㄷㄷ"
2020-06-12 09:42:05,"장광수","ㅠㅠ"
2020-06-12 09:56:30,"김세현 현중","어디로 하징"
2020-06-12 09:56:58,"김세현 현중","그래두 정식이형 오는 거지~?"
2020-06-12 10:08:28,"김정식","늦게라두 간다!!!"
2020-06-12 10:12:48,"승호먹호","그럼그롬"
2020-06-12 10:12:56,"승호먹호","기사셤을 가평에서 치자"
2020-06-12 10:12:57,"승호먹호","ㅋㅋㅋ"
2020-06-12 10:22:00,"김정식","ㅋㅋㅋㅋㅋㅋ시험장 있나 모르것네"
2020-06-12 14:35:32,"김세현 현중","명돈골계곡펜션 경기 가평군 북면 논남기길 19-36
펜션 · ★펜션 앞 넓은 계곡, 초대형 수영장"
2020-06-12 14:35:43,"김세현 현중","여기로 할까?"
2020-06-12 14:38:26,"황병준 현중","깔끔하네"
2020-06-12 14:38:32,"황병준 현중","세혀니 너의 픽을 믿으께"
2020-06-12 14:38:40,"김세현 현중","ㅋㅋㅋ 계곡 코앞에 수영장있는 곳은"
2020-06-12 14:38:42,"김세현 현중","여기 뿐인듯"
2020-06-12 14:38:49,"김세현 현중","근데 오락부장 부재라 이번에"
2020-06-12 14:38:52,"김세현 현중","그냥 게임 없이 가자"
2020-06-12 14:39:08,"황병준 현중","홍민성군 잇다"
2020-06-12 14:39:11,"황병준 현중","대학생"
2020-06-12 14:42:21,"김세현 현중","앗 노래방 기계가 없는게 아쉽네 ㅋ"
2020-06-12 14:42:32,"황병준 현중","광수 마이크 잇다"
2020-06-12 14:43:34,"김세현 현중","ㅋㅋㅋㅋ"
2020-06-12 14:45:47,"김세현 현중","바베큐 2인당 2만원인0"
2020-06-12 14:46:43,"황병준 현중","이인당 이만원은 뭐야"
2020-06-12 14:47:44,"김용현 9팀","사람수로 받노 ㅋㅋ 화로개수로 받는거아니가"
2020-06-12 14:48:38,"황병준 현중","특이하네"
2020-06-12 14:50:46,"김세현 현중","돈 많이 나오겠노"
2020-06-12 14:53:19,"황병준 현중","왜그런지 물어보자 전화해서"
2020-06-12 14:53:22,"황병준 현중","뭔 개솔인지"
2020-06-12 14:53:33,"황병준 현중","아니면 고기 두면 먹을껀데요"
2020-06-12 14:53:44,"황병준 현중","나머지 채식주의자인데여"
2020-06-12 14:56:00,"승호먹호","화로 우리가 사가자"
2020-06-12 14:56:01,"승호먹호","이럴바에"
2020-06-12 14:56:11,"승호먹호","구이바다랑 총출동하면 될꺼같은데"
2020-06-12 14:56:20,"승호먹호","인당하면 얼마고 대체"
2020-06-12 14:56:25,"승호먹호","배보다 배꼽이 더큼"
2020-06-12 14:58:02,"황병준 현중","그냥 버너 다 들고 온나"
2020-06-12 14:58:07,"황병준 현중","일인 일불판"
2020-06-12 14:58:13,"황병준 현중","숯불은 무슨"
2020-06-12 14:58:45,"승호먹호","일단 숯불 하지말좌아"
2020-06-12 14:58:59,"황병준 현중","그래"
2020-06-12 14:59:07,"황병준 현중","고기 굽지말자"
2020-06-12 14:59:12,"황병준 현중","열두명 먹을라면"
2020-06-12 14:59:15,"황병준 현중","답없다"
2020-06-12 14:59:28,"황병준 현중","보쌈 족발 치킨 쫙 깔자"
2020-06-12 14:59:37,"황병준 현중","승호가 홍합탕 해준데"
2020-06-12 15:00:04,"김세현 현중","일단 그럼 저기 예약한다?"
2020-06-12 15:02:05,"황병준 현중","너의 느낌에 따라"
2020-06-12 15:06:05,"김세현 현중","바로 옆에 캠핑장도 있는데"
2020-06-12 15:06:19,"김세현 현중","거기랑 같이 수영장 쓰는듯"
2020-06-12 15:18:41,"황병준 현중","애기들 많겟네"
2020-06-12 15:19:24,"김세현 현중","더 찾아보고 싶긴한데"
2020-06-12 15:19:31,"김세현 현중","늦어져서 예약 못할까봐 ㅋㅋ"
2020-06-12 15:33:06,"황병준 현중","ㅋㅋㅋ야스야스"
2020-06-12 15:41:34,"승호먹호","요리해주께"
2020-06-12 15:45:20,"김세현 현중","여기로??"
2020-06-12 17:17:56,"김세현 현중","고민하다가"
2020-06-12 17:17:59,"김세현 현중","진짜 예약 마감됬네"
2020-06-12 17:18:00,"김세현 현중","ㄷㄷ"
2020-06-12 17:18:47,"김정식","이모티콘"
2020-06-12 17:28:27,"승호먹호","이모티콘"
2020-06-12 17:28:38,"승호먹호","고민고민하지마 걸~"
2020-06-12 17:33:15,"김세현 현중","다들 반응이 별루 없어서"
2020-06-12 17:33:19,"김세현 현중","확 못 질렀징 ㅠ"
2020-06-12 17:34:17,"승호먹호","형은 다 좋다"
2020-06-12 17:34:20,"승호먹호","너만 있다면"
2020-06-12 17:34:23,"승호먹호","이모티콘"
2020-06-12 17:39:53,"김용현 9팀","샵검색: #개코 휑하다"
2020-06-12 17:39:55,"김용현 9팀","조타"
2020-06-12 17:41:55,"승호먹호","사진"
2020-06-12 17:42:02,"승호먹호","호우호우훠어어ㅓ 후우우"
2020-06-12 18:14:26,"황병준 현중","역시 말잘듣네"
2020-06-12 18:14:31,"황병준 현중","휑하다휑해"
2020-06-12 18:57:12,"승호먹호","휑하면 1438 갈까"
2020-06-12 19:05:29,"김세현 현중","우짜노 그 숙소 놓쳐서 멘붕 옴 ㄷㄷ"
2020-06-12 19:06:40,"황병준 현중","다른곳을 ..."
2020-06-12 19:26:39,"장광수","사진"
2020-06-12 19:26:44,"장광수","공작새 발견"
2020-06-12 19:26:59,"장광수","사진"
2020-06-12 19:27:18,"장광수","너로정했다"
2020-06-12 19:27:30,"장광수","사진"
2020-06-12 19:27:59,"승호먹호","세현아 그냥 갠찮타 싶으면 바로 고 해라"
2020-06-12 19:28:05,"승호먹호","괜히 보다가 노친댜"
2020-06-12 19:28:10,"김세현 현중","이미.. 전투력 잃음"
2020-06-12 19:28:13,"승호먹호","감수성이네 장광스"
2020-06-12 19:32:25,"장광수","사진"
2020-06-12 19:41:39,"승호먹호","ㅋㅋㅋㅋㅋㅋㅋ"
2020-06-12 19:41:41,"승호먹호","졸귀네"
2020-06-12 19:44:20,"장광수","불금들 보내고 있나 ㅋㅋ"
2020-06-12 20:02:31,"승호먹호","사진"
2020-06-12 20:06:01,"김세현 현중","사진"
2020-06-12 20:06:10,"김세현 현중","프사하나 건져줬다"
2020-06-12 20:09:42,"이효상","저기는"
2020-06-12 20:09:46,"승호먹호","ㅋㅋㅋ 마스크 껴서 프사가"
2020-06-12 20:09:49,"이효상","광수야 기억나나"
2020-06-12 21:03:31,"장광수","ㅋㅋㅋ 매우잘.기억난다"
2020-06-12 21:16:04,"승호먹호","생사를 넘나드는 기.억."
2020-06-12 21:52:43,"김세현 현중","ㅋㅋㅋ"
2020-06-12 22:41:48,"이효상","어허이"
2020-06-12 22:41:57,"이효상","스릴있던 재밌던 기억"
2020-06-13 23:23:26,"김세현 현중","아 바베큐 2인당 1만원이네"
2020-06-13 23:23:38,"김세현 현중","우리 12명이라 6만원이네"
2020-06-13 23:25:00,"홍민우 HHI","세혀이 회장힘들제??"
2020-06-13 23:26:23,"김용현 9팀","저기 예약 다찬거아니엇나"
2020-06-13 23:27:39,"김세현 현중","힘드네"
2020-06-13 23:27:41,"김세현 현중","너무 고민됨"
2020-06-13 23:27:48,"김세현 현중","누가 취소했나봄"
2020-06-13 23:28:32,"승호먹호","철원 밑이네 ㅋㅋㅋㅋㅋ굿"
2020-06-13 23:28:57,"김세현 현중","왜 철원 밑이면 굿이고 ㅋ"
2020-06-13 23:30:54,"승호먹호","한번도 안가봐서 ㅋㅋㅋ"
2020-06-13 23:31:58,"김세현 현중","일단 시설은 되게 커서 웬만하면 괜찮을듯"
2020-06-13 23:32:06,"김세현 현중","매점도 있고"
2020-06-13 23:36:23,"승호먹호","굿굿"
2020-06-15 08:12:38,"황병준 현중","삭제된 메시지입니다."
2020-06-15 08:13:27,"황병준 현중","사진"
2020-06-15 08:28:11,"김정식","이모티콘"
2020-06-15 08:29:26,"황병준 현중","승호한테 한거 ㅋㅋ"
2020-06-15 09:08:13,"승호먹호","ㅋㅋㅋ 나한테만 하지마라"
2020-06-15 13:24:30,"조가혜","http://mbti.glam.am/intro"
2020-06-15 13:24:36,"조가혜","해봐들"
2020-06-15 13:28:14,"승호먹호","사진"
2020-06-15 13:28:17,"승호먹호","갓선비 실화냐"
2020-06-15 13:28:31,"김용현 9팀","사진"
2020-06-15 13:28:48,"장광수","선비엿나 ㅋㅋㅋ"
2020-06-15 13:28:59,"김용현 9팀","선비 ㅋㅋㅋㅋ"
2020-06-15 13:29:11,"장광수","나는 눈치가없는거같다"
2020-06-15 13:29:18,"장광수","나머지 만땅인데"
2020-06-15 13:29:32,"장광수","사진"
2020-06-15 13:29:36,"승호먹호","밀당따위 안한다"
2020-06-15 13:29:45,"김용현 9팀","확실하노 ㅋㅋㅋㅋ"
2020-06-15 13:29:48,"승호먹호","ㅋㅋ 장광수 ㅋㅋㅋ"
2020-06-15 13:29:51,"승호먹호","19금력 오지네"
2020-06-15 13:30:08,"장광수","눈치 챙겨야 겟네"
2020-06-15 13:30:46,"장광수","성공률 200% 실화가"
2020-06-15 13:31:32,"장광수","용현이 충동 3000%, 먼데"
2020-06-15 13:31:58,"장광수","승호 연애도 학습함 프로 학습러엿네"
2020-06-15 13:34:33,"승호먹호","ㅋㅋㅋㅋㅋㅋㅋ 아님"
2020-06-15 13:34:36,"승호먹호","솔직담백이다"
2020-06-15 13:44:08,"황병준 현중","사진"
2020-06-15 13:44:19,"장광수","ㅋㅋㅋㅋㅋ"
2020-06-15 13:44:31,"조가혜","ㅋㅋㅋㅋ대박 남자들은 다 E네"
2020-06-15 13:44:34,"황병준 현중","솔직담백 끝이고"
2020-06-15 13:44:52,"장광수","승호랑 같네"
2020-06-15 13:44:55,"장광수","갓선비"
2020-06-15 13:44:57,"조가혜","사진"
2020-06-15 13:45:44,"장광수","분석가 였네"
2020-06-15 13:45:50,"장광수","데이트창조신"
2020-06-15 13:45:55,"조가혜","분석만 하다 끝난다"
2020-06-15 13:47:29,"황병준 현중","고집보소"
2020-06-15 13:57:33,"승호먹호","ㅋㅋㅋ 역시 황병쥬니"
2020-06-15 13:57:37,"승호먹호","우린"
2020-06-15 14:05:55,"황병준 현중","휴"
2020-06-15 14:43:11,"승호먹호","http://m.blog.naver.com/PostView.nhn?blogId=doongjitory&logNo=222000728439&navType=tl"
2020-06-15 14:43:11,"승호먹호","울산 소갈비찜 맛-찝! '정안정 호계점' (울산북구맛집/치즈볶음밥맛집!)"
2020-06-15 15:57:48,"김정식","사진"
2020-06-15 15:58:04,"김정식","눈치쟁이 나왔너.."
2020-06-15 16:08:15,"승호먹호","첫만남에 2세 계획ㅋㅋㅋㅋㅋ"
2020-06-15 16:13:31,"장광수","ㅋㅋㅋ"
2020-06-15 23:01:46,"승호먹호","사진"
2020-06-15 23:02:02,"승호먹호","황뱅 폴러 오늘 공홈 떳는데 바로 품절이네"
2020-06-16 15:04:24,"장광수","사진"
2020-06-16 15:04:37,"장광수","안면도 도착"
2020-06-16 15:08:01,"승호먹호","미르스틴"
2020-06-16 15:08:04,"승호먹호","안덥나"
2020-06-16 15:10:00,"장광수","매우시원"
2020-06-16 16:12:51,"김세현 현중","사진 3장"
2020-06-16 16:19:04,"김용현 9팀","날씨좋네"
2020-06-16 16:20:30,"황병준 현중","갬성이네"
2020-06-16 16:21:59,"김세현 현중","너무나 조쿠만"
2020-06-16 16:26:06,"승호먹호","둘이 사귀나"
2020-06-16 16:26:58,"황병준 현중","확실"
2020-06-16 16:27:18,"김세현 현중","광수형 매력적이지"
2020-06-16 16:28:16,"장광수","사진"
2020-06-16 16:28:19,"장광수","세현아 그거 먹는거 아니야"
2020-06-16 16:32:31,"김세현 현중","사진"
2020-06-16 16:32:36,"김세현 현중","맛조개 멸종 시키고 와야징"
2020-06-16 16:32:45,"황병준 현중","엇 망햇다"
2020-06-16 16:32:59,"황병준 현중","생태계 위험하다"
2020-06-16 16:33:00,"김세현 현중","이제 태안 안면도 앞바다에 맛조개 없다이"
2020-06-16 16:33:54,"김용현 9팀","전멸이네 이제 ㅋㅋㅋ"
2020-06-16 16:36:51,"승호먹호","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-06-16 16:36:57,"승호먹호","베스가"
2020-06-16 16:37:01,"승호먹호","세스"
2020-06-16 16:37:09,"승호먹호","황소개구리"
2020-06-16 16:37:17,"승호먹호","현소개구리"
2020-06-16 16:49:32,"황병준 현중","좋겟다..."
2020-06-16 17:17:24,"승호먹호","퇴근하자 황뱅"
2020-06-16 17:25:19,"장광수","사진"
2020-06-16 17:26:35,"승호먹호","ㅋㅋㅋㅋㅋㅋ"
2020-06-16 17:26:36,"승호먹호","졸귀네"
2020-06-16 17:33:13,"황병준 현중","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ맛소금에 바로 찍어먹겟네"
2020-06-16 17:40:19,"김용현 9팀","세현이 행복해하는게 느껴진다"
2020-06-16 17:41:03,"승호먹호","ㅋㅋㅋㅋ 저녁에 먹방쑈 하자"
2020-06-16 19:20:57,"김세현 현중","사진 2장"
2020-06-16 19:21:04,"김세현 현중","멸종시키지 못했다..."
2020-06-16 19:21:07,"김세현 현중","하루 남았다.."
2020-06-16 19:21:42,"황병준 현중","ㅋㅋㅋ잠자지마라"
2020-06-16 19:28:03,"승호먹호","ㅋㅋㅋㅋㅋㅋㅋ"
2020-06-16 19:28:11,"승호먹호","저거 어케 먹는겨"
2020-06-16 19:28:14,"승호먹호","마이잡아와어"
2020-06-16 19:29:26,"장광수","https://m.blog.naver.com/PostView.nhn?blogId=sk8540&logNo=221100457439&proxyReferer=http:%2F%2Fblog.naver.com%2FPostView.nhn%3FblogId%3Dsk8540%26logNo%3D221100457439"
2020-06-16 19:55:25,"김세현 현중","사진"
2020-06-16 20:27:37,"승호먹호","저건 가져와서 먹어야 겠네 복잡네"
2020-06-16 20:29:10,"김세현 현중","사진"
2020-06-16 20:30:39,"김세현 현중","사진"
2020-06-16 20:31:49,"승호먹호","ㅋㅋㅋ 주전가자!"
2020-06-16 20:50:42,"조가혜","우와 맛잇겟다"
2020-06-16 21:52:34,"장광수","사진"
2020-06-16 21:53:14,"김세현 현중","사진"
2020-06-16 21:53:31,"승호먹호","불멍~"
2020-06-16 21:57:57,"김세현 현중","사진"
2020-06-16 22:36:07,"김세현 현중","사진"
2020-06-16 22:36:08,"김세현 현중","광수형 잔다"
2020-06-16 22:36:43,"조가혜","ㅋㅋㅋ세현이 심심하지"
2020-06-16 22:37:04,"김세현 현중","아닌데? ㅋ 여유롭고 좋가"
2020-06-16 22:37:09,"김세현 현중","좋다 ㅋ"
2020-06-16 22:38:08,"김용현 9팀","광수형 깨워서 라면먹어라 ㅋㅋ"
2020-06-16 22:39:11,"김세현 현중","ㅋㅋㅋ 아직이다"
2020-06-16 22:39:27,"김세현 현중","근데 11시면 이제 조용히해야되서 먹겠다싶다"
2020-06-16 22:59:10,"승호먹호","ㅋㅋㅋㅋㅋㅋ 라면 한박스 사갔나"
2020-06-17 10:21:52,"승호먹호","https://m.blog.naver.com/doongjitory/222003055414"
2020-06-17 10:32:19,"김정식","ㅋㅋㅋㅋㅋ"
2020-06-17 10:32:55,"김정식","그거가"
2020-06-17 10:32:59,"김정식","내돈안내먹"
2020-06-17 10:47:24,"승호먹호","ㅋㅋㅋㅋㅋ 내돈 내긴했다 많이 쳐먹어서 ㅋㅋㅋ"
2020-06-17 10:47:36,"승호먹호","여새 다 내돈 안내먹이라서"
2020-06-17 10:47:39,"승호먹호","숙제하는 느낌이다"
2020-06-17 10:47:40,"승호먹호","ㅋㅋㅋㅋㅋ"
2020-06-17 12:16:37,"김정식","ㅋㅋㅋㅋㅋ 고객님들 잘 써줘야지 ㅋㅋ"
2020-06-17 12:31:35,"이효상","ㅋㅋㅋ 잘쓰노"
2020-06-17 12:31:37,"이효상","좋아요함"
2020-06-17 19:24:32,"김세현 현중","사진"
2020-06-17 19:25:50,"승호먹호","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-06-17 19:25:52,"승호먹호","장사하나"
2020-06-17 19:25:57,"승호먹호","씨를 말릴꺼가"
2020-06-17 19:26:54,"장광수","바다에 있는 맛조개 다 캘 기세였다"
2020-06-17 19:29:22,"승호먹호","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 맛있더나 저거"
2020-06-17 19:29:48,"장광수","맛잇더라 조개맛인데 냄새는 게향 남"
2020-06-17 19:29:56,"승호먹호","좀 많이잡아와라"
2020-06-17 19:29:58,"승호먹호","우리도 먹어보자"
2020-06-17 19:30:33,"장광수","안타깝게도 오늘 다구워먹을 예정이다"
2020-06-17 19:39:53,"김세현 현중","ㅋㅋㅋㅋ"
2020-06-17 19:41:39,"김용현 9팀","맛조개탕 먹고싶다"
2020-06-17 19:42:17,"김세현 현중","ㅋㅋㅋ 맛있을긋"
2020-06-17 19:45:50,"김세현 현중","이틀연속 소고기 돼지고기다"
2020-06-17 19:46:06,"김세현 현중","오늘 만두, 떡볶이, 맛조개 다 먹고 자야된다"
2020-06-17 19:46:11,"김세현 현중","시간이 부족할 듯 하다"
2020-06-17 20:01:40,"승호먹호","ㅋㅋㅋㅋㅋㅋㅋㅋ 지금부터 부지런히ㅜ먹어라"
2020-06-17 20:02:30,"김세현 현중","웅웅 ㅋ"
2020-06-17 20:59:05,"김세현 현중","현재 라볶이까지 클리어 이제 만두, 맛조개, 방울토마토 남았다"
2020-06-17 21:06:20,"황병준 현중","아직 한박스 남앗다"
2020-06-17 21:06:23,"황병준 현중","원빈이네"
2020-06-17 21:50:57,"김세현 현중","ㅋㅋㅋ"
2020-06-18 08:04:26,"승호먹호","사진"
2020-06-18 09:06:34,"김용현 9팀","컴터 전원나갓다 ㅋㅋㅋ 꿀"
2020-06-18 09:07:25,"황병준 현중","부럽네"
2020-06-23 11:20:07,"승호먹호","사진 3장"
2020-06-23 12:09:59,"장광수","비싸보이노"
2020-06-23 12:54:42,"김정식","자세한건 블로그에서 볼 수 있겠군"
2020-06-23 12:55:11,"승호먹호","ㅋㅋㅋㅋㅋ"
2020-06-23 12:55:17,"승호먹호","예앚ㅂ 다들 밥맛있게 먹엇는가"
2020-06-23 14:50:10,"황병준 현중","사진"
2020-06-23 14:50:12,"황병준 현중","축축"
2020-06-23 14:56:31,"장광수","이승호 7월인데?!"
2020-06-23 15:02:57,"김정식","다른승호아니갘ㅋ"
2020-06-23 15:03:16,"장광수","낚아라.형"
2020-06-23 15:03:25,"김정식","ㅋㅋㅋㅋ"
2020-06-23 15:03:34,"김정식","정은이 또 덥석 물겠네"
2020-06-23 15:03:38,"장광수","ㅋㅋㅋㅋ"
2020-06-23 15:05:05,"김용현 9팀","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-06-23 15:05:09,"황병준 현중","다들 달아라"
2020-06-23 15:05:11,"황병준 현중","빨리"
2020-06-23 15:05:11,"김용현 9팀","정은이 영혼없다"
2020-06-24 19:27:27,"김세현 현중","사진"
2020-06-24 19:27:36,"김세현 현중","요즘 크롬 애드블록 이상함 ㅂㄷㅂㄷ"
2020-06-24 19:29:31,"황병준 현중","이상한거 보지마"
2020-06-24 19:37:54,"승호먹호","그래 쎄혀이"
2020-06-24 19:39:05,"승호먹호","https://m.blog.naver.com/doongjitory/222010712818"
2020-06-24 19:39:08,"승호먹호","둥토나 봐라"
2020-06-24 19:39:16,"승호먹호","톡게시판 '공지': https://m.blog.naver.com/doongjitory/222010712818"
2020-06-25 07:59:10,"승호먹호","정장구두 깨끗한사람있니"
2020-06-25 07:59:13,"승호먹호","검은색.??"
2020-06-25 08:02:45,"김세현 현중","내껀 좀 오래됫는디"
2020-06-25 08:39:28,"김용현 9팀","나도 입사할때 산구두 ㅋㅋ"
2020-06-25 08:39:52,"황병준 현중","집에"
2020-06-25 09:36:46,"승호먹호","깨끗하나아"
2020-06-25 09:36:51,"승호먹호","사이즈 몇이야"
2020-06-25 13:51:48,"김용현 9팀","행님 내 집에 9시넘어서 드가지싶다"
2020-06-25 13:51:58,"김용현 9팀","그전에 필요하면 그냥 우리집가서 가져가"
2020-06-25 15:37:29,"승호먹호","사진"
2020-06-25 15:37:37,"승호먹호","손얼추~"
2020-06-25 15:39:03,"황병준 현중","ㅋㅋㅋㅋㅋㅋㅋ"
2020-06-25 15:42:59,"승호먹호","사진"
2020-06-25 15:43:03,"승호먹호","아 낭만치킨 또먹고싶다"
2020-06-25 15:43:06,"승호먹호","담주에 달리자"
2020-06-25 15:43:07,"승호먹호","얘들아"
2020-06-25 15:43:17,"승호먹호","나 아까 건강검진 갓는데 키컸다"
2020-06-25 15:43:46,"조가혜","발바닥에 살찜?"
2020-06-25 15:44:18,"승호먹호","어 굳은살 개이득"
2020-06-25 15:44:42,"승호먹호","어제 데드리프트 조졌는데 척추가 펴진거 같다"
2020-06-25 15:44:54,"황병준 현중","머리에 살찐듯"
2020-06-25 15:47:11,"김용현 9팀","미키마우스 깜찍이는 누군데"
2020-06-25 15:47:28,"승호먹호","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-06-25 15:47:30,"승호먹호","누구게"
2020-06-25 16:01:45,"승호먹호","사진"
2020-06-25 16:01:50,"승호먹호","이거 되면 용혀니랑 세혀니 고고하쟈"
2020-06-25 16:02:12,"황병준 현중","나는"
2020-06-25 16:02:30,"승호먹호","닌 딴거 또 신청해짜나"
2020-06-25 16:03:45,"황병준 현중","나는!"
2020-06-25 16:16:53,"김용현 9팀","이모티콘"
2020-06-25 16:32:15,"승호먹호","사진"
2020-06-25 16:32:17,"승호먹호","빠마해땨"
2020-06-25 16:32:50,"황병준 현중","망햇노"
2020-06-25 16:32:54,"황병준 현중","사진찟눈데"
2020-06-25 16:44:50,"승호먹호","이쁘자나"
2020-06-25 16:59:09,"황병준 현중","아니"
2020-06-25 17:02:53,"조가혜","새신랑 머리같아"
2020-06-25 17:05:04,"김용현 9팀","비싼머리같다"
2020-06-25 17:22:35,"승호먹호","ㅋㅋㅋ 낼은 저기서 올려야지 슝"
2020-06-25 21:05:47,"승호먹호","삼산에 삼겹살 맛집 추천죰!"
2020-06-25 21:08:32,"승호먹호","고반이가"
2020-06-25 21:26:59,"황병준 현중","혼자말하노"
2020-06-26 09:42:42,"승호먹호","용용 잘쓰고 올께 ㅋㅋㅋ"
2020-06-26 09:42:57,"승호먹호","아침에 드가는데 주인아저씨 만났는데 누군데 여기오냐면서 혼났다"
2020-06-26 10:05:07,"김용현 9팀","ㅋㅋㅋㅋ 당황했겠너"
2020-06-26 10:05:21,"김용현 9팀","아저씨 그런거에 민감하드라"
2020-06-26 10:15:35,"승호먹호","ㅋㅋㅋㅋㅋ 친구 짐 가지러 왔댔는데"
2020-06-26 10:15:46,"승호먹호","호수가 생각이 안나는거라"
2020-06-26 10:15:59,"승호먹호","김용현씨라고 하니까 그제서야 아~ 하시드라 ㅋㅋㅋ"
2020-06-26 12:59:18,"김세현 현중","ㅋㅋㅋ"
2020-06-26 12:59:24,"김세현 현중","나도 버너 돌려줘야하는데"
2020-06-26 14:10:43,"승호먹호","이제 안웃어진닼ㅋㅋㅋ"
2020-06-26 14:11:48,"황병준 현중","보자"
2020-06-26 14:11:51,"황병준 현중","사진"
2020-06-26 14:13:39,"승호먹호","사진 찍고있쥐"
2020-06-26 14:14:14,"황병준 현중","보자"
2020-06-26 14:14:18,"황병준 현중","셀카"
2020-06-26 14:14:19,"황병준 현중","보자"
2020-06-26 14:14:26,"김용현 9팀","보자"
2020-06-26 14:14:34,"승호먹호","사진"
2020-06-26 14:14:36,"승호먹호","어플 이빠이"
2020-06-26 14:14:41,"승호먹호","끌어야한단ㅋㅋㅋㅋ"
2020-06-26 14:14:51,"황병준 현중","기사님이가"
2020-06-26 14:15:18,"승호먹호","이기사 컨셉"
2020-06-26 14:15:20,"승호먹호","ㅋㅋㅋㅋㅋㅋ"
2020-06-26 14:15:41,"황병준 현중","이더리움 내가알던 이더리움이 아닌데"
2020-06-26 14:20:02,"승호먹호","ㅋㅋㅋㅋ 변신했다"
2020-06-26 14:20:20,"황병준 현중","평소 이더리움 사진쫌 보자"
2020-06-26 14:24:07,"승호먹호","안된다 혼난다"
2020-06-26 14:33:37,"황병준 현중","맨날 혼나자나 어차피"
2020-06-26 14:36:01,"승호먹호","인정..."
2020-06-26 14:36:24,"황병준 현중","릔정이네"
2020-06-26 14:46:55,"장광수","선남선녀네"
2020-06-26 14:47:04,"장광수","사진 잘나오더나"
2020-06-26 14:47:19,"승호먹호","사진 안직 안바땨 ㅋㅋㅋㅋ"
2020-06-26 14:47:27,"승호먹호","포샾 다 해준다고 표정만 잘지으란다"
2020-06-26 14:54:46,"김용현 9팀","몇시간동안 찍는거고?"
2020-06-26 15:20:58,"승호먹호","네다섯시간??"
2020-06-26 16:05:36,"김세현 현중","입꼬리 다시는 안내려오겠노"
2020-06-26 16:06:35,"승호먹호","후 앞사람 대머린데 가발쓴거다 생각하면서 웃으니까 그나마 웃기네"
2020-06-26 16:07:06,"황병준 현중","오줌 생각해라"
2020-06-26 16:07:33,"승호먹호","후 그건 슬픈건데"
2020-06-26 16:07:46,"승호먹호","퇴근 53분 남았네"
2020-06-26 16:07:54,"승호먹호","다들 조금만 힘내라들ㅋㅋㅋ"
2020-06-28 19:11:55,"김세현 현중","아니 지금 율전관은 시원함? "
2020-06-28 19:12:40,"조가혜","서부관은 시원함"
2020-06-28 19:12:54,"김세현 현중","삼전관은.. 뭐 틀어주긴하는데"
2020-06-28 19:12:59,"김세현 현중","선풍기보다 못함"
